QPER,Computers and peripheral equipment,Communication equipment,Medical equipment and instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Fabricated metal products,Engines and turbines,Metalworking machinery,"Special industry machinery, n.e.c.","General industrial, including materials handling, equipment","Electrical transmission, distribution, and industrial apparatus",Light trucks (including utility vehicles),"Other trucks, buses, and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Furniture and fixtures,Agricultural machinery,Construction machinery,Mining and oilfield machinery,Service industry machinery,"Electrical equipment, n.e.c.",Other nonresidential equipment,Office,Health care,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Other commercial,Manufacturing,Power and communication,Electric,Other power,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Amusement and recreation,Air,Land,Farm,Other (L66),Housing units,1 to 4 unit,5-or more-unit,Manufactured homes,Brokers' commissions and other ownership transfer costs,Improvements,Other residential,Prepackaged,Custom,Own account,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, excluding pharmaceutical and medicine",Semiconductor and other electronic component manufacturing,"Motor vehicles, bodies and trailers, and parts manufacturing",Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other (L103)
1958Q1,0.007,1.484,0.20400000000000001,0.464,0.185,1.262,1.042,0.659,1.186,1.528,2.085,1.711,0.775,1.309,2.951,0.375,0.539,0.561,1.313,1.813,1.1280000000000001,0.425,1.299,0.201,0.8280000000000001,1.583,0.789,0.484,0.116,0.189,0.671,0.363,0.303,0.52,2.375,4.391,2.286,1.201,0.904,2.259,0.106,0.863,0.5740000000000001,0.634,0.065,0.523,0.841,0.151,15.289,12.814,1.958,0.517,1.5330000000000001,5.3020000000000005,0.224,0.0,0.0,0.0,0.133,0.617,0.027,0.616,0.35100000000000003,1.5,0.0,0.019,0.145,0.596,0.675,0.3,0.275,0.148
1958Q2,0.007,1.484,0.20400000000000001,0.464,0.185,1.262,1.042,0.659,1.186,1.528,2.085,1.711,0.775,1.309,2.951,0.375,0.539,0.561,1.313,1.813,1.1280000000000001,0.425,1.299,0.201,0.8280000000000001,1.583,0.789,0.484,0.116,0.189,0.671,0.363,0.303,0.52,2.375,4.391,2.286,1.201,0.904,2.259,0.106,0.863,0.5740000000000001,0.634,0.065,0.523,0.841,0.151,15.289,12.814,1.958,0.517,1.5330000000000001,5.3020000000000005,0.224,0.0,0.0,0.0,0.133,0.617,0.027,0.616,0.35100000000000003,1.5,0.0,0.019,0.145,0.596,0.675,0.3,0.275,0.148
1958Q3,0.007,1.484,0.20400000000000001,0.464,0.185,1.262,1.042,0.659,1.186,1.528,2.085,1.711,0.775,1.309,2.951,0.375,0.539,0.561,1.313,1.813,1.1280000000000001,0.425,1.299,0.201,0.8280000000000001,1.583,0.789,0.484,0.116,0.189,0.671,0.363,0.303,0.52,2.375,4.391,2.286,1.201,0.904,2.259,0.106,0.863,0.5740000000000001,0.634,0.065,0.523,0.841,0.151,15.289,12.814,1.958,0.517,1.5330000000000001,5.3020000000000005,0.224,0.0,0.0,0.0,0.133,0.617,0.027,0.616,0.35100000000000003,1.5,0.0,0.019,0.145,0.596,0.675,0.3,0.275,0.148
1958Q4,0.007,1.484,0.20400000000000001,0.464,0.185,1.262,1.042,0.659,1.186,1.528,2.085,1.711,0.775,1.309,2.951,0.375,0.539,0.561,1.313,1.813,1.1280000000000001,0.425,1.299,0.201,0.8280000000000001,1.583,0.789,0.484,0.116,0.189,0.671,0.363,0.303,0.52,2.375,4.391,2.286,1.201,0.904,2.259,0.106,0.863,0.5740000000000001,0.634,0.065,0.523,0.841,0.151,15.289,12.814,1.958,0.517,1.5330000000000001,5.3020000000000005,0.224,0.0,0.0,0.0,0.133,0.617,0.027,0.616,0.35100000000000003,1.5,0.0,0.019,0.145,0.596,0.675,0.3,0.275,0.148
1959Q1,0.02,1.7650000000000001,0.23600000000000002,0.47300000000000003,0.247,1.233,0.9490000000000001,0.584,1.307,1.6600000000000001,2.237,1.788,0.972,1.6440000000000001,3.182,0.861,0.487,0.648,1.36,1.945,1.346,0.505,1.327,0.216,0.994,1.73,0.777,0.46,0.11,0.20700000000000002,0.735,0.397,0.331,0.5670000000000001,2.09,4.287,1.977,1.36,0.9500000000000001,2.396,0.116,0.9470000000000001,0.525,0.734,0.076,0.599,1.115,0.165,19.885,16.738,2.586,0.561,1.873,6.062,0.23800000000000002,0.0,0.003,0.011,0.159,0.675,0.034,0.705,0.353,1.6280000000000001,0.0,0.02,0.166,0.663,0.763,0.334,0.318,0.156
1959Q2,0.02,1.7650000000000001,0.23600000000000002,0.47300000000000003,0.247,1.233,0.9490000000000001,0.584,1.307,1.6600000000000001,2.237,1.788,0.972,1.6440000000000001,3.182,0.861,0.487,0.648,1.36,1.945,1.346,0.505,1.327,0.216,0.994,1.73,0.777,0.46,0.11,0.20700000000000002,0.735,0.397,0.331,0.5670000000000001,2.09,4.287,1.977,1.36,0.9500000000000001,2.396,0.116,0.9470000000000001,0.525,0.734,0.076,0.599,1.115,0.165,19.885,16.738,2.586,0.561,1.873,6.062,0.23800000000000002,0.0,0.003,0.011,0.159,0.675,0.034,0.705,0.353,1.6280000000000001,0.0,0.02,0.166,0.663,0.763,0.334,0.318,0.156
1959Q3,0.02,1.7650000000000001,0.23600000000000002,0.47300000000000003,0.247,1.233,0.9490000000000001,0.584,1.307,1.6600000000000001,2.237,1.788,0.972,1.6440000000000001,3.182,0.861,0.487,0.648,1.36,1.945,1.346,0.505,1.327,0.216,0.994,1.73,0.777,0.46,0.11,0.20700000000000002,0.735,0.397,0.331,0.5670000000000001,2.09,4.287,1.977,1.36,0.9500000000000001,2.396,0.116,0.9470000000000001,0.525,0.734,0.076,0.599,1.115,0.165,19.885,16.738,2.586,0.561,1.873,6.062,0.23800000000000002,0.0,0.003,0.011,0.159,0.675,0.034,0.705,0.353,1.6280000000000001,0.0,0.02,0.166,0.663,0.763,0.334,0.318,0.156
1959Q4,0.02,1.7650000000000001,0.23600000000000002,0.47300000000000003,0.247,1.233,0.9490000000000001,0.584,1.307,1.6600000000000001,2.237,1.788,0.972,1.6440000000000001,3.182,0.861,0.487,0.648,1.36,1.945,1.346,0.505,1.327,0.216,0.994,1.73,0.777,0.46,0.11,0.20700000000000002,0.735,0.397,0.331,0.5670000000000001,2.09,4.287,1.977,1.36,0.9500000000000001,2.396,0.116,0.9470000000000001,0.525,0.734,0.076,0.599,1.115,0.165,19.885,16.738,2.586,0.561,1.873,6.062,0.23800000000000002,0.0,0.003,0.011,0.159,0.675,0.034,0.705,0.353,1.6280000000000001,0.0,0.02,0.166,0.663,0.763,0.334,0.318,0.156
1960Q1,0.192,2.2520000000000002,0.28800000000000003,0.49,0.296,1.224,0.925,0.556,1.549,1.928,2.473,1.944,0.9540000000000001,1.613,3.291,0.779,0.454,0.888,1.4040000000000001,1.573,1.099,0.46900000000000003,1.335,0.231,1.08,1.832,0.8250000000000001,0.488,0.117,0.22,0.783,0.423,0.353,0.591,2.826,4.332,1.967,1.2790000000000001,1.086,2.2,0.125,1.0130000000000001,0.5660000000000001,0.891,0.092,0.607,1.201,0.216,17.733,14.919,2.285,0.529,1.813,6.548,0.233,0.0,0.025,0.10200000000000001,0.167,0.743,0.042,0.737,0.384,1.836,0.0,0.021,0.178,0.47100000000000003,0.8270000000000001,0.36,0.33,0.161
1960Q2,0.192,2.2520000000000002,0.28800000000000003,0.49,0.296,1.224,0.925,0.556,1.549,1.928,2.473,1.944,0.9540000000000001,1.613,3.291,0.779,0.454,0.888,1.4040000000000001,1.573,1.099,0.46900000000000003,1.335,0.231,1.08,1.832,0.8250000000000001,0.488,0.117,0.22,0.783,0.423,0.353,0.591,2.826,4.332,1.967,1.2790000000000001,1.086,2.2,0.125,1.0130000000000001,0.5660000000000001,0.891,0.092,0.607,1.201,0.216,17.733,14.919,2.285,0.529,1.813,6.548,0.233,0.0,0.025,0.10200000000000001,0.167,0.743,0.042,0.737,0.384,1.836,0.0,0.021,0.178,0.47100000000000003,0.8270000000000001,0.36,0.33,0.161
1960Q3,0.192,2.2520000000000002,0.28800000000000003,0.49,0.296,1.224,0.925,0.556,1.549,1.928,2.473,1.944,0.9540000000000001,1.613,3.291,0.779,0.454,0.888,1.4040000000000001,1.573,1.099,0.46900000000000003,1.335,0.231,1.08,1.832,0.8250000000000001,0.488,0.117,0.22,0.783,0.423,0.353,0.591,2.826,4.332,1.967,1.2790000000000001,1.086,2.2,0.125,1.0130000000000001,0.5660000000000001,0.891,0.092,0.607,1.201,0.216,17.733,14.919,2.285,0.529,1.813,6.548,0.233,0.0,0.025,0.10200000000000001,0.167,0.743,0.042,0.737,0.384,1.836,0.0,0.021,0.178,0.47100000000000003,0.8270000000000001,0.36,0.33,0.161
1960Q4,0.192,2.2520000000000002,0.28800000000000003,0.49,0.296,1.224,0.925,0.556,1.549,1.928,2.473,1.944,0.9540000000000001,1.613,3.291,0.779,0.454,0.888,1.4040000000000001,1.573,1.099,0.46900000000000003,1.335,0.231,1.08,1.832,0.8250000000000001,0.488,0.117,0.22,0.783,0.423,0.353,0.591,2.826,4.332,1.967,1.2790000000000001,1.086,2.2,0.125,1.0130000000000001,0.5660000000000001,0.891,0.092,0.607,1.201,0.216,17.733,14.919,2.285,0.529,1.813,6.548,0.233,0.0,0.025,0.10200000000000001,0.167,0.743,0.042,0.737,0.384,1.836,0.0,0.021,0.178,0.47100000000000003,0.8270000000000001,0.36,0.33,0.161
1961Q1,0.261,2.6830000000000003,0.32,0.47900000000000004,0.309,1.042,0.863,0.47700000000000004,1.399,1.853,2.329,1.8800000000000001,0.989,1.671,3.037,0.8150000000000001,0.395,0.609,1.356,1.637,1.055,0.426,1.304,0.23900000000000002,1.171,2.044,1.0170000000000001,0.622,0.149,0.246,0.877,0.47400000000000003,0.396,0.65,2.751,4.0360000000000005,1.809,1.25,0.977,2.173,0.135,1.0030000000000001,0.609,0.848,0.08700000000000001,0.503,1.156,0.196,17.556,14.146,2.9,0.51,1.879,6.742,0.315,0.0,0.029,0.138,0.187,0.804,0.052000000000000005,0.776,0.41300000000000003,1.7590000000000001,0.0,0.023,0.216,0.85,0.875,0.387,0.374,0.167
1961Q2,0.261,2.6830000000000003,0.32,0.47900000000000004,0.309,1.042,0.863,0.47700000000000004,1.399,1.853,2.329,1.8800000000000001,0.989,1.671,3.037,0.8150000000000001,0.395,0.609,1.356,1.637,1.055,0.426,1.304,0.23900000000000002,1.171,2.044,1.0170000000000001,0.622,0.149,0.246,0.877,0.47400000000000003,0.396,0.65,2.751,4.0360000000000005,1.809,1.25,0.977,2.173,0.135,1.0030000000000001,0.609,0.848,0.08700000000000001,0.503,1.156,0.196,17.556,14.146,2.9,0.51,1.879,6.742,0.315,0.0,0.029,0.138,0.187,0.804,0.052000000000000005,0.776,0.41300000000000003,1.7590000000000001,0.0,0.023,0.216,0.85,0.875,0.387,0.374,0.167
1961Q3,0.261,2.6830000000000003,0.32,0.47900000000000004,0.309,1.042,0.863,0.47700000000000004,1.399,1.853,2.329,1.8800000000000001,0.989,1.671,3.037,0.8150000000000001,0.395,0.609,1.356,1.637,1.055,0.426,1.304,0.23900000000000002,1.171,2.044,1.0170000000000001,0.622,0.149,0.246,0.877,0.47400000000000003,0.396,0.65,2.751,4.0360000000000005,1.809,1.25,0.977,2.173,0.135,1.0030000000000001,0.609,0.848,0.08700000000000001,0.503,1.156,0.196,17.556,14.146,2.9,0.51,1.879,6.742,0.315,0.0,0.029,0.138,0.187,0.804,0.052000000000000005,0.776,0.41300000000000003,1.7590000000000001,0.0,0.023,0.216,0.85,0.875,0.387,0.374,0.167
1961Q4,0.261,2.6830000000000003,0.32,0.47900000000000004,0.309,1.042,0.863,0.47700000000000004,1.399,1.853,2.329,1.8800000000000001,0.989,1.671,3.037,0.8150000000000001,0.395,0.609,1.356,1.637,1.055,0.426,1.304,0.23900000000000002,1.171,2.044,1.0170000000000001,0.622,0.149,0.246,0.877,0.47400000000000003,0.396,0.65,2.751,4.0360000000000005,1.809,1.25,0.977,2.173,0.135,1.0030000000000001,0.609,0.848,0.08700000000000001,0.503,1.156,0.196,17.556,14.146,2.9,0.51,1.879,6.742,0.315,0.0,0.029,0.138,0.187,0.804,0.052000000000000005,0.776,0.41300000000000003,1.7590000000000001,0.0,0.023,0.216,0.85,0.875,0.387,0.374,0.167
1962Q1,0.34700000000000003,3.035,0.343,0.446,0.392,0.923,0.793,0.425,1.576,2.0420000000000003,2.5100000000000002,1.907,1.2670000000000001,2.1430000000000002,3.866,0.781,0.41400000000000003,0.933,1.434,1.782,1.1360000000000001,0.421,1.3780000000000001,0.26,1.3,2.25,1.256,0.794,0.191,0.271,0.964,0.521,0.435,0.718,2.807,4.006,1.802,1.211,0.993,2.323,0.14400000000000002,1.033,0.68,0.889,0.091,0.512,1.283,0.214,20.196,15.276,4.356,0.5640000000000001,2.162,6.227,0.519,0.004,0.033,0.184,0.201,0.86,0.057,0.789,0.47900000000000004,1.9100000000000001,0.0,0.025,0.266,0.6990000000000001,0.905,0.41600000000000004,0.39,0.177
1962Q2,0.34700000000000003,3.035,0.343,0.446,0.392,0.923,0.793,0.425,1.576,2.0420000000000003,2.5100000000000002,1.907,1.2670000000000001,2.1430000000000002,3.866,0.781,0.41400000000000003,0.933,1.434,1.782,1.1360000000000001,0.421,1.3780000000000001,0.26,1.3,2.25,1.256,0.794,0.191,0.271,0.964,0.521,0.435,0.718,2.807,4.006,1.802,1.211,0.993,2.323,0.14400000000000002,1.033,0.68,0.889,0.091,0.512,1.283,0.214,20.196,15.276,4.356,0.5640000000000001,2.162,6.227,0.519,0.004,0.033,0.184,0.201,0.86,0.057,0.789,0.47900000000000004,1.9100000000000001,0.0,0.025,0.266,0.6990000000000001,0.905,0.41600000000000004,0.39,0.177
1962Q3,0.34700000000000003,3.035,0.343,0.446,0.392,0.923,0.793,0.425,1.576,2.0420000000000003,2.5100000000000002,1.907,1.2670000000000001,2.1430000000000002,3.866,0.781,0.41400000000000003,0.933,1.434,1.782,1.1360000000000001,0.421,1.3780000000000001,0.26,1.3,2.25,1.256,0.794,0.191,0.271,0.964,0.521,0.435,0.718,2.807,4.006,1.802,1.211,0.993,2.323,0.14400000000000002,1.033,0.68,0.889,0.091,0.512,1.283,0.214,20.196,15.276,4.356,0.5640000000000001,2.162,6.227,0.519,0.004,0.033,0.184,0.201,0.86,0.057,0.789,0.47900000000000004,1.9100000000000001,0.0,0.025,0.266,0.6990000000000001,0.905,0.41600000000000004,0.39,0.177
1962Q4,0.34700000000000003,3.035,0.343,0.446,0.392,0.923,0.793,0.425,1.576,2.0420000000000003,2.5100000000000002,1.907,1.2670000000000001,2.1430000000000002,3.866,0.781,0.41400000000000003,0.933,1.434,1.782,1.1360000000000001,0.421,1.3780000000000001,0.26,1.3,2.25,1.256,0.794,0.191,0.271,0.964,0.521,0.435,0.718,2.807,4.006,1.802,1.211,0.993,2.323,0.14400000000000002,1.033,0.68,0.889,0.091,0.512,1.283,0.214,20.196,15.276,4.356,0.5640000000000001,2.162,6.227,0.519,0.004,0.033,0.184,0.201,0.86,0.057,0.789,0.47900000000000004,1.9100000000000001,0.0,0.025,0.266,0.6990000000000001,0.905,0.41600000000000004,0.39,0.177
1963Q1,0.734,2.868,0.418,0.47400000000000003,0.622,0.978,0.877,0.423,1.9060000000000001,2.066,2.875,1.8800000000000001,1.337,2.259,3.638,0.488,0.362,0.977,1.609,2.24,1.534,0.538,1.36,0.34700000000000003,1.425,2.183,1.294,0.8300000000000001,0.2,0.264,0.934,0.504,0.421,0.7030000000000001,2.861,4.123,1.7890000000000001,1.211,1.123,2.074,0.154,1.0010000000000001,0.678,0.988,0.10200000000000001,0.554,1.321,0.23900000000000002,22.864,16.573,5.6530000000000005,0.638,2.448,6.509,0.443,0.007,0.037,0.389,0.218,0.918,0.062,0.876,0.47700000000000004,1.988,0.0,0.026000000000000002,0.311,0.836,0.969,0.451,0.383,0.184
1963Q2,0.734,2.868,0.418,0.47400000000000003,0.622,0.978,0.877,0.423,1.9060000000000001,2.066,2.875,1.8800000000000001,1.337,2.259,3.638,0.488,0.362,0.977,1.609,2.24,1.534,0.538,1.36,0.34700000000000003,1.425,2.183,1.294,0.8300000000000001,0.2,0.264,0.934,0.504,0.421,0.7030000000000001,2.861,4.123,1.7890000000000001,1.211,1.123,2.074,0.154,1.0010000000000001,0.678,0.988,0.10200000000000001,0.554,1.321,0.23900000000000002,22.864,16.573,5.6530000000000005,0.638,2.448,6.509,0.443,0.007,0.037,0.389,0.218,0.918,0.062,0.876,0.47700000000000004,1.988,0.0,0.026000000000000002,0.311,0.836,0.969,0.451,0.383,0.184
1963Q3,0.734,2.868,0.418,0.47400000000000003,0.622,0.978,0.877,0.423,1.9060000000000001,2.066,2.875,1.8800000000000001,1.337,2.259,3.638,0.488,0.362,0.977,1.609,2.24,1.534,0.538,1.36,0.34700000000000003,1.425,2.183,1.294,0.8300000000000001,0.2,0.264,0.934,0.504,0.421,0.7030000000000001,2.861,4.123,1.7890000000000001,1.211,1.123,2.074,0.154,1.0010000000000001,0.678,0.988,0.10200000000000001,0.554,1.321,0.23900000000000002,22.864,16.573,5.6530000000000005,0.638,2.448,6.509,0.443,0.007,0.037,0.389,0.218,0.918,0.062,0.876,0.47700000000000004,1.988,0.0,0.026000000000000002,0.311,0.836,0.969,0.451,0.383,0.184
1963Q4,0.734,2.868,0.418,0.47400000000000003,0.622,0.978,0.877,0.423,1.9060000000000001,2.066,2.875,1.8800000000000001,1.337,2.259,3.638,0.488,0.362,0.977,1.609,2.24,1.534,0.538,1.36,0.34700000000000003,1.425,2.183,1.294,0.8300000000000001,0.2,0.264,0.934,0.504,0.421,0.7030000000000001,2.861,4.123,1.7890000000000001,1.211,1.123,2.074,0.154,1.0010000000000001,0.678,0.988,0.10200000000000001,0.554,1.321,0.23900000000000002,22.864,16.573,5.6530000000000005,0.638,2.448,6.509,0.443,0.007,0.037,0.389,0.218,0.918,0.062,0.876,0.47700000000000004,1.988,0.0,0.026000000000000002,0.311,0.836,0.969,0.451,0.383,0.184
1964Q1,0.927,2.995,0.47900000000000004,0.495,0.9490000000000001,0.978,1.0190000000000001,0.427,2.033,2.395,3.442,2.117,1.389,2.347,3.842,0.841,0.424,1.397,1.7650000000000001,2.457,1.887,0.609,1.5090000000000001,0.376,1.597,2.358,1.576,1.041,0.25,0.28500000000000003,1.01,0.545,0.456,0.755,3.52,4.539,1.947,1.284,1.308,2.235,0.158,0.992,0.751,0.981,0.1,0.599,1.331,0.253,24.675,17.716,6.103,0.856,2.634,6.613,0.55,0.009000000000000001,0.041,0.491,0.21,1.028,0.07200000000000001,0.9430000000000001,0.482,2.165,0.0,0.032,0.34600000000000003,0.784,0.98,0.503,0.317,0.199
1964Q2,0.927,2.995,0.47900000000000004,0.495,0.9490000000000001,0.978,1.0190000000000001,0.427,2.033,2.395,3.442,2.117,1.389,2.347,3.842,0.841,0.424,1.397,1.7650000000000001,2.457,1.887,0.609,1.5090000000000001,0.376,1.597,2.358,1.576,1.041,0.25,0.28500000000000003,1.01,0.545,0.456,0.755,3.52,4.539,1.947,1.284,1.308,2.235,0.158,0.992,0.751,0.981,0.1,0.599,1.331,0.253,24.675,17.716,6.103,0.856,2.634,6.613,0.55,0.009000000000000001,0.041,0.491,0.21,1.028,0.07200000000000001,0.9430000000000001,0.482,2.165,0.0,0.032,0.34600000000000003,0.784,0.98,0.503,0.317,0.199
1964Q3,0.927,2.995,0.47900000000000004,0.495,0.9490000000000001,0.978,1.0190000000000001,0.427,2.033,2.395,3.442,2.117,1.389,2.347,3.842,0.841,0.424,1.397,1.7650000000000001,2.457,1.887,0.609,1.5090000000000001,0.376,1.597,2.358,1.576,1.041,0.25,0.28500000000000003,1.01,0.545,0.456,0.755,3.52,4.539,1.947,1.284,1.308,2.235,0.158,0.992,0.751,0.981,0.1,0.599,1.331,0.253,24.675,17.716,6.103,0.856,2.634,6.613,0.55,0.009000000000000001,0.041,0.491,0.21,1.028,0.07200000000000001,0.9430000000000001,0.482,2.165,0.0,0.032,0.34600000000000003,0.784,0.98,0.503,0.317,0.199
1964Q4,0.927,2.995,0.47900000000000004,0.495,0.9490000000000001,0.978,1.0190000000000001,0.427,2.033,2.395,3.442,2.117,1.389,2.347,3.842,0.841,0.424,1.397,1.7650000000000001,2.457,1.887,0.609,1.5090000000000001,0.376,1.597,2.358,1.576,1.041,0.25,0.28500000000000003,1.01,0.545,0.456,0.755,3.52,4.539,1.947,1.284,1.308,2.235,0.158,0.992,0.751,0.981,0.1,0.599,1.331,0.253,24.675,17.716,6.103,0.856,2.634,6.613,0.55,0.009000000000000001,0.041,0.491,0.21,1.028,0.07200000000000001,0.9430000000000001,0.482,2.165,0.0,0.032,0.34600000000000003,0.784,0.98,0.503,0.317,0.199
1965Q1,1.163,3.451,0.521,0.5670000000000001,1.1380000000000001,1.0,1.207,0.45,2.625,3.108,3.927,2.363,1.73,2.9250000000000003,4.7780000000000005,1.283,0.489,1.709,1.944,2.741,2.188,0.687,1.7890000000000001,0.434,1.719,2.936,1.747,1.124,0.27,0.353,1.2570000000000001,0.679,0.5670000000000001,0.937,5.057,5.083,2.233,1.393,1.457,2.255,0.163,1.201,0.787,1.322,0.136,0.668,1.387,0.32,24.459,18.243000000000002,5.191,1.025,2.828,6.574,0.615,0.012,0.049,0.616,0.254,1.094,0.085,0.993,0.684,2.308,0.0,0.044,0.382,0.986,1.171,0.529,0.34500000000000003,0.209
1965Q2,1.163,3.451,0.521,0.5670000000000001,1.1380000000000001,1.0,1.207,0.45,2.625,3.108,3.927,2.363,1.73,2.9250000000000003,4.7780000000000005,1.283,0.489,1.709,1.944,2.741,2.188,0.687,1.7890000000000001,0.434,1.719,2.936,1.747,1.124,0.27,0.353,1.2570000000000001,0.679,0.5670000000000001,0.937,5.057,5.083,2.233,1.393,1.457,2.255,0.163,1.201,0.787,1.322,0.136,0.668,1.387,0.32,24.459,18.243000000000002,5.191,1.025,2.828,6.574,0.615,0.012,0.049,0.616,0.254,1.094,0.085,0.993,0.684,2.308,0.0,0.044,0.382,0.986,1.171,0.529,0.34500000000000003,0.209
1965Q3,1.163,3.451,0.521,0.5670000000000001,1.1380000000000001,1.0,1.207,0.45,2.625,3.108,3.927,2.363,1.73,2.9250000000000003,4.7780000000000005,1.283,0.489,1.709,1.944,2.741,2.188,0.687,1.7890000000000001,0.434,1.719,2.936,1.747,1.124,0.27,0.353,1.2570000000000001,0.679,0.5670000000000001,0.937,5.057,5.083,2.233,1.393,1.457,2.255,0.163,1.201,0.787,1.322,0.136,0.668,1.387,0.32,24.459,18.243000000000002,5.191,1.025,2.828,6.574,0.615,0.012,0.049,0.616,0.254,1.094,0.085,0.993,0.684,2.308,0.0,0.044,0.382,0.986,1.171,0.529,0.34500000000000003,0.209
1965Q4,1.163,3.451,0.521,0.5670000000000001,1.1380000000000001,1.0,1.207,0.45,2.625,3.108,3.927,2.363,1.73,2.9250000000000003,4.7780000000000005,1.283,0.489,1.709,1.944,2.741,2.188,0.687,1.7890000000000001,0.434,1.719,2.936,1.747,1.124,0.27,0.353,1.2570000000000001,0.679,0.5670000000000001,0.937,5.057,5.083,2.233,1.393,1.457,2.255,0.163,1.201,0.787,1.322,0.136,0.668,1.387,0.32,24.459,18.243000000000002,5.191,1.025,2.828,6.574,0.615,0.012,0.049,0.616,0.254,1.094,0.085,0.993,0.684,2.308,0.0,0.044,0.382,0.986,1.171,0.529,0.34500000000000003,0.209
1966Q1,1.698,3.974,0.605,0.639,1.447,1.289,1.411,0.546,3.29,3.466,4.571,2.866,2.0100000000000002,3.3970000000000002,4.515,1.816,0.529,1.998,2.218,3.269,2.482,0.73,2.063,0.45,1.989,2.967,1.7790000000000001,1.147,0.276,0.356,1.268,0.685,0.5720000000000001,0.9510000000000001,6.541,5.54,2.235,1.704,1.601,2.273,0.168,1.145,0.987,1.401,0.14300000000000002,0.787,1.484,0.362,22.265,16.696,4.485,1.084,2.843,6.985,0.594,0.021,0.091,0.899,0.305,1.1340000000000001,0.097,1.105,0.846,2.551,0.0,0.053,0.425,0.925,1.488,0.602,0.467,0.226
1966Q2,1.698,3.974,0.605,0.639,1.447,1.289,1.411,0.546,3.29,3.466,4.571,2.866,2.0100000000000002,3.3970000000000002,4.515,1.816,0.529,1.998,2.218,3.269,2.482,0.73,2.063,0.45,1.989,2.967,1.7790000000000001,1.147,0.276,0.356,1.268,0.685,0.5720000000000001,0.9510000000000001,6.541,5.54,2.235,1.704,1.601,2.273,0.168,1.145,0.987,1.401,0.14300000000000002,0.787,1.484,0.362,22.265,16.696,4.485,1.084,2.843,6.985,0.594,0.021,0.091,0.899,0.305,1.1340000000000001,0.097,1.105,0.846,2.551,0.0,0.053,0.425,0.925,1.488,0.602,0.467,0.226
1966Q3,1.698,3.974,0.605,0.639,1.447,1.289,1.411,0.546,3.29,3.466,4.571,2.866,2.0100000000000002,3.3970000000000002,4.515,1.816,0.529,1.998,2.218,3.269,2.482,0.73,2.063,0.45,1.989,2.967,1.7790000000000001,1.147,0.276,0.356,1.268,0.685,0.5720000000000001,0.9510000000000001,6.541,5.54,2.235,1.704,1.601,2.273,0.168,1.145,0.987,1.401,0.14300000000000002,0.787,1.484,0.362,22.265,16.696,4.485,1.084,2.843,6.985,0.594,0.021,0.091,0.899,0.305,1.1340000000000001,0.097,1.105,0.846,2.551,0.0,0.053,0.425,0.925,1.488,0.602,0.467,0.226
1966Q4,1.698,3.974,0.605,0.639,1.447,1.289,1.411,0.546,3.29,3.466,4.571,2.866,2.0100000000000002,3.3970000000000002,4.515,1.816,0.529,1.998,2.218,3.269,2.482,0.73,2.063,0.45,1.989,2.967,1.7790000000000001,1.147,0.276,0.356,1.268,0.685,0.5720000000000001,0.9510000000000001,6.541,5.54,2.235,1.704,1.601,2.273,0.168,1.145,0.987,1.401,0.14300000000000002,0.787,1.484,0.362,22.265,16.696,4.485,1.084,2.843,6.985,0.594,0.021,0.091,0.899,0.305,1.1340000000000001,0.097,1.105,0.846,2.551,0.0,0.053,0.425,0.925,1.488,0.602,0.467,0.226
1967Q1,1.869,4.214,0.8210000000000001,0.722,1.226,1.2530000000000001,1.405,0.76,4.223,3.3240000000000003,4.2700000000000005,2.9370000000000003,1.805,3.052,4.247,2.489,0.556,1.774,2.298,3.412,2.287,0.5640000000000001,2.088,0.333,1.786,2.985,1.689,1.074,0.258,0.357,1.272,0.687,0.5740000000000001,0.965,5.946,6.54,3.116,1.795,1.629,2.253,0.17200000000000001,1.063,1.048,1.3940000000000001,0.14300000000000002,0.74,1.702,0.34600000000000003,21.989,16.775,4.005,1.209,3.0620000000000003,7.384,0.481,0.033,0.149,0.99,0.343,1.195,0.111,1.103,1.2,2.775,0.0,0.06,0.46900000000000003,1.0110000000000001,1.373,0.653,0.5630000000000001,0.244
1967Q2,1.869,4.214,0.8210000000000001,0.722,1.226,1.2530000000000001,1.405,0.76,4.223,3.3240000000000003,4.2700000000000005,2.9370000000000003,1.805,3.052,4.247,2.489,0.556,1.774,2.298,3.412,2.287,0.5640000000000001,2.088,0.333,1.786,2.985,1.689,1.074,0.258,0.357,1.272,0.687,0.5740000000000001,0.965,5.946,6.54,3.116,1.795,1.629,2.253,0.17200000000000001,1.063,1.048,1.3940000000000001,0.14300000000000002,0.74,1.702,0.34600000000000003,21.989,16.775,4.005,1.209,3.0620000000000003,7.384,0.481,0.033,0.149,0.99,0.343,1.195,0.111,1.103,1.2,2.775,0.0,0.06,0.46900000000000003,1.0110000000000001,1.373,0.653,0.5630000000000001,0.244
